time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-05T12:51:17.590Z,37.9663333,-122.0338333,11.99,1.75,md,33,82,0.0621,0.04,nc,nc72440445,2015-05-12T00:46:05.695Z,"1km S of Concord, California",earthquake
2015-05-05T11:20:08.560Z,37.315,-122.116,5.59,1.24,md,20,68,0.0266,0.07,nc,nc72440410,2015-05-05T23:39:06.045Z,"4km SSW of Loyola, California",earthquake
2015-05-05T10:55:31.420Z,37.6581667,-121.866,14.89,2.23,md,111,56,0.02602,0.15,nc,nc72440395,2015-05-06T10:17:49.906Z,"0km ESE of Pleasanton, California",earthquake
2015-05-05T10:03:33.980Z,37.5678333,-121.824,10.27,1.03,md,19,69,0.05653,0.06,nc,nc72440370,2015-05-06T18:11:05.085Z,"11km SSE of Pleasanton, California",earthquake
2015-05-05T01:52:59.200Z,37.968,-122.0326667,13.33,2.73,md,115,45,0.004888,0.09,nc,nc72440205,2015-05-12T04:46:05.865Z,"1km S of Concord, California",earthquake
2015-05-04T21:20:47.850Z,37.9665,-122.0371667,12.61,1.18,md,17,80,0.06259,0.04,nc,nc72440060,2015-05-12T00:22:04.448Z,"1km SSW of Concord, California",earthquake
2015-05-04T08:52:46.740Z,37.965,-122.0346667,11.67,1.34,md,23,81,0.06354,0.04,nc,nc72439860,2015-05-12T00:15:07.441Z,"1km SSW of Concord, California",earthquake
2015-05-04T04:30:55.940Z,37.9671667,-122.0305,12.1,1.43,md,29,85,0.06074,0.06,nc,nc72439775,2015-05-12T00:07:09.440Z,"1km S of Concord, California",earthquake
2015-05-04T03:37:58.290Z,37.968,-122.0345,12.28,1.17,md,18,146,0.1343,0.03,nc,nc72439760,2015-05-11T23:59:04.409Z,"1km SSW of Concord, California",earthquake
2015-05-04T01:54:00.700Z,37.9638333,-122.036,12.82,2.27,md,98,80,0.00933,0.13,nc,nc72439735,2015-05-12T03:52:04.748Z,"1km SSW of Concord, California",earthquake
2015-05-03T23:55:15.500Z,37.9658333,-122.0341667,10.14,1.05,md,18,82,0.06264,0.04,nc,nc72439690,2015-05-12T01:26:55.500Z,"1km SSW of Concord, California",earthquake
2015-05-03T23:29:01.000Z,37.4598333,-121.7756667,9.58,1.22,md,30,74,0.08696,0.05,nc,nc72439675,2015-05-06T01:12:05.567Z,"9km NNE of East Foothills, California",earthquake
2015-05-03T22:56:59.010Z,37.9675,-122.0476667,11.27,1.57,md,28,73,0.06437,0.08,nc,nc72439660,2015-05-11T23:48:04.362Z,"1km SW of Concord, California",earthquake
2015-05-03T22:28:25.730Z,37.9638333,-122.0465,10.78,1.9,md,35,82,0.01659,0.06,nc,nc72439635,2015-05-11T23:40:05.350Z,"2km SW of Concord, California",earthquake
2015-05-03T22:28:15.070Z,37.9651667,-122.0363333,13.05,2.05,md,55,80,0.008764,0.09,nc,nc72439630,2015-05-11T23:29:05.325Z,"1km SSW of Concord, California",earthquake
2015-05-03T22:14:15.410Z,37.9625,-122.0428333,12.54,2.89,md,83,51,0.01454,0.11,nc,nc72439620,2015-05-12T03:25:03.690Z,"2km SSW of Concord, California",earthquake
2015-05-03T22:13:19.530Z,37.9646667,-122.0473333,13.46,3.64,mw,269,30,0.01339,0.21,nc,nc72439615,2015-07-09T22:00:08.040Z,"2km SW of Concord, California",earthquake
2015-05-03T22:02:46.630Z,37.9668333,-122.0461667,9.26,1.05,md,18,89,0.06454,0.08,nc,nc72439600,2015-05-12T23:43:00.840Z,"1km SW of Concord, California",earthquake
2015-05-03T22:01:42.950Z,37.9698333,-122.0368333,13.42,2.4,md,106,39,0.007837,0.11,nc,nc72439590,2015-08-17T15:03:28.084Z,"1km SSW of Concord, California",earthquake
2015-05-03T21:40:31.340Z,37.96,-122.0473333,10.03,1.06,md,16,92,0.07124,0.04,nc,nc72439585,2015-05-12T01:38:05.445Z,"1km NE of Pleasant Hill, California",earthquake
2015-05-03T20:18:51.460Z,37.4318333,-121.7883333,4.12,1.56,md,36,60,0.06085,0.08,nc,nc72439560,2015-05-06T00:52:05.511Z,"6km NNE of East Foothills, California",earthquake
2015-05-03T16:02:22.530Z,37.8035,-121.9743333,10.21,1.12,md,20,74,0.07143,0.05,nc,nc72439520,2015-05-06T01:36:05.623Z,"2km N of San Ramon, California",earthquake
2015-05-03T15:10:29.960Z,37.9711667,-122.0336667,13.2,1.91,md,65,83,0.005505,0.07,nc,nc72439505,2015-05-11T21:53:05.102Z,"0km SSW of Concord, California",earthquake
2015-05-03T13:26:29.330Z,37.7545,-122.5653333,6.82,1.15,md,26,98,0.08238,0.08,nc,nc72439475,2015-05-06T01:28:05.604Z,"10km WNW of Daly City, California",earthquake
2015-05-03T12:03:56.220Z,37.6741667,-122.0795,4.36,1.78,md,62,74,0.02426,0.1,nc,nc72439430,2015-05-06T04:24:05.040Z,"0km N of Hayward, California",earthquake
2015-05-03T01:14:48.550Z,37.6366667,-122.0415,4.1,1.35,md,20,90,0.02554,0.16,nc,nc72439155,2015-05-05T07:38:04.292Z,"4km NNW of Union City, California",earthquake
2015-05-02T03:55:51.800Z,37.563,-121.8343333,7.96,1.24,md,24,66,0.04773,0.06,nc,nc72438685,2015-05-06T01:00:07.629Z,"11km SSE of Pleasanton, California",earthquake
2015-05-01T16:07:52.770Z,37.415,-121.8161667,0.03,1.92,md,54,46,0.05645,0.14,nc,nc72438375,2015-06-02T23:00:48.062Z,"3km N of East Foothills, California",earthquake
2015-05-01T15:31:34.290Z,37.7936667,-121.9863333,9.58,1.08,md,17,72,0.06487,0.05,nc,nc72438370,2015-05-01T23:51:36.480Z,"1km NNW of San Ramon, California",earthquake
2015-05-01T00:46:27.900Z,37.8101667,-122.6498333,5.81,2.25,md,54,160,0.121,0.07,nc,nc72437975,2015-05-01T22:06:03.808Z,"11km SSE of Bolinas, California",earthquake
2015-05-01T00:42:14.480Z,37.806,-122.6623333,5,2.42,md,67,148,0.1234,0.06,nc,nc72437970,2015-05-01T20:56:03.631Z,"11km S of Bolinas, California",earthquake
2015-04-30T20:25:19.640Z,37.6266667,-122.489,8.42,1.1,md,11,176,0.0154,0.05,nc,nc72437900,2015-04-30T23:19:03.627Z,"1km N of Pacifica, California",earthquake
2015-04-30T18:34:07.260Z,37.466,-122.4506667,5.15,1.16,md,12,221,0.03935,0.09,nc,nc72437860,2015-05-01T00:18:04.772Z,"1km W of Half Moon Bay, California",earthquake
2015-04-30T18:30:27.410Z,37.9915,-122.4495,0.02,1.31,md,20,63,0.05333,0.08,nc,nc72437855,2015-05-02T00:24:33.220Z,"0km SW of Quarry near San Rafael, CA",quarry blast
2015-04-30T16:58:04.430Z,37.7513333,-122.1596667,3.52,1.82,md,41,50,0.03267,0.09,nc,nc72437825,2015-04-30T21:54:04.902Z,"2km N of San Leandro, California",earthquake
2015-04-29T18:31:47.680Z,37.9856667,-122.4581667,0.02,1.24,md,13,104,0.05363,0.08,nc,nc72437410,2015-04-30T01:11:21.150Z,"1km SW of Quarry near San Rafael, CA",quarry blast
2015-04-29T14:36:18.520Z,37.3133333,-121.6911667,3.29,1.43,md,20,46,0.04795,0.04,nc,nc72437355,2015-05-01T01:06:05.212Z,"13km ESE of Alum Rock, California",earthquake
2015-04-28T22:29:50.730Z,38.1161667,-122.1765,0.02,1.34,md,11,126,0.02252,0.06,nc,nc72437095,2015-04-29T22:49:37.330Z,"0km SW of Quarry near Vallejo, CA",quarry blast
2015-04-28T20:29:31.270Z,37.5123333,-122.4115,0.02,1.46,md,7,92,0.01648,0.03,nc,nc72437050,2015-04-30T23:44:03.685Z,"1km NW of Quarry near Half Moon Bay, CA",quarry blast
2015-04-28T10:15:53.150Z,37.7573333,-122.5603333,12.77,1.17,md,25,159,0.07753,0.03,nc,nc72436815,2015-04-30T01:50:06.764Z,"10km WNW of Daly City, California",earthquake
2015-04-28T01:23:21.840Z,38.1913333,-122.5058333,12.94,1.93,md,59,55,0.03384,0.11,nc,nc72436550,2015-04-29T03:39:04.975Z,"8km S of Temelec, California",earthquake
2015-04-28T00:12:37.960Z,37.7563333,-122.5616667,12.13,1.34,md,30,160,0.07894,0.05,nc,nc72436520,2015-04-30T02:00:06.801Z,"10km WNW of Daly City, California",earthquake
2015-04-27T19:12:28.010Z,37.9848333,-122.4546667,0.02,1.19,md,15,74,0.05105,0.12,nc,nc72436415,2015-04-30T08:17:05.120Z,"1km SW of Quarry near San Rafael, CA",quarry blast
2015-04-27T10:05:27.570Z,37.9433333,-122.112,9.57,1.74,md,42,51,0.09368,0.09,nc,nc72436245,2015-04-29T10:20:06.995Z,"4km W of Pleasant Hill, California",earthquake
2015-04-26T16:36:21.710Z,37.6215,-122.3306667,5.89,1.34,md,21,67,0.03363,0.11,nc,nc72435850,2015-04-29T02:41:39.270Z,"5km NE of Burlingame, California",earthquake
2015-04-26T03:41:57.860Z,38.3545,-122.3981667,6.81,1.82,md,23,91,0.04825,0.09,nc,nc72435545,2015-04-28T10:11:03.373Z,"6km SSW of Yountville, California",earthquake
2015-04-26T02:52:56.620Z,37.9416667,-122.1158333,10.14,2.27,md,88,46,0.03312,0.09,nc,nc72435520,2015-05-03T23:30:20.836Z,"4km W of Pleasant Hill, California",earthquake
2015-04-25T15:56:21.130Z,37.9161667,-122.0756667,14.03,1.51,md,42,59,0.04626,0.07,nc,nc72435050,2015-05-11T21:40:05.071Z,"1km NW of Walnut Creek, California",earthquake
2015-04-25T14:21:16.450Z,37.6576667,-122.5005,6.93,1.8,md,71,94,0.02407,0.09,nc,nc72435020,2015-04-30T02:08:03.820Z,"3km SSW of Broadmoor, California",earthquake
2015-04-23T23:23:15.310Z,37.1773333,-121.9745,5.67,1.19,md,9,129,0.02901,0.05,nc,nc72434105,2015-04-24T10:00:06.414Z,"1km N of Lexington Hills, California",earthquake
2015-04-23T19:08:23.800Z,37.3236667,-122.1033333,0.02,1.4,md,22,60,0.01338,0.05,nc,nc72434015,2015-04-29T22:02:53.910Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-04-23T05:05:00.720Z,37.0628333,-121.9061667,17.22,1.01,md,15,88,0.05379,0.05,nc,nc72433630,2015-04-24T00:11:33.280Z,"4km NW of Day Valley, California",earthquake
2015-04-21T11:22:44.060Z,37.9256667,-122.1038333,9.99,1.32,md,29,68,0.1,0.05,nc,nc72432030,2015-04-23T19:10:37.366Z,"4km WNW of Walnut Creek, California",earthquake
2015-04-21T08:50:23.970Z,37.8688333,-121.7793333,19.5,2.14,md,62,152,0.06119,0.11,nc,nc72431950,2015-04-27T04:07:13.637Z,"7km SW of Brentwood, California",earthquake
2015-04-21T06:59:37.250Z,38.1305,-122.2886667,6.91,1.13,md,23,124,0.01385,0.15,nc,nc72431900,2015-04-22T22:04:06.821Z,"4km NW of Vallejo, California",earthquake
2015-04-20T14:33:05.060Z,38.3276667,-122.3833333,8.2,1.24,md,19,115,0.06159,0.07,nc,nc72431525,2015-04-22T02:38:04.738Z,"7km ENE of Sonoma, California",earthquake
2015-04-20T12:49:53.330Z,37.6378333,-122.0471667,1.69,1.24,md,15,82,0.02949,0.08,nc,nc72431485,2015-04-22T05:19:05.084Z,"4km SE of Hayward, California",earthquake
2015-04-20T06:49:53.710Z,37.873,-122.2165,7.35,1.22,md,48,73,0.01221,0.06,nc,nc72431400,2015-04-23T19:09:41.363Z,"3km W of Orinda, California",earthquake
2015-04-19T17:48:52.650Z,37.8473333,-121.9806667,9.1,1.9,md,71,64,0.03624,0.07,nc,nc72431075,2015-04-23T19:08:36.359Z,"2km NW of Diablo, California",earthquake
2015-04-19T06:44:18.330Z,37.864,-121.789,17.52,1.58,md,25,99,0.05458,0.13,nc,nc72430835,2015-04-21T23:44:05.293Z,"8km SW of Brentwood, California",earthquake
2015-04-19T04:24:04.440Z,37.8588333,-121.779,20.05,2.04,md,64,104,0.05186,0.17,nc,nc72430760,2015-04-23T19:07:41.357Z,"8km SSW of Brentwood, California",earthquake
2015-04-17T14:46:24.890Z,37.6518333,-122.495,9.16,1.15,md,16,156,0.02168,0.05,nc,nc72429885,2015-04-18T04:23:04.317Z,"4km SSW of Broadmoor, California",earthquake
2015-04-16T22:17:51.310Z,37.7915,-121.9886667,9.79,1.74,md,43,66,0.06395,0.08,nc,nc72429635,2015-04-23T19:02:53.348Z,"1km NW of San Ramon, California",earthquake
2015-04-16T08:11:55.000Z,37.2673333,-121.9928333,6.86,2.35,md,120,34,0.006487,0.17,nc,nc72429275,2015-04-23T18:48:19.243Z,"2km E of Saratoga, California",earthquake
2015-04-14T18:32:30.500Z,38.0345,-122.2028333,9.77,2.67,md,109,31,0.04015,0.13,nc,nc72428515,2015-04-23T18:47:30.510Z,"2km SSE of Crockett, California",earthquake
2015-04-14T13:39:38.400Z,37.3041667,-121.676,5.96,1.09,md,17,69,0.04516,0.05,nc,nc72428410,2015-04-15T02:00:18.460Z,"14km E of Seven Trees, California",earthquake
2015-04-13T19:08:15.000Z,37.9243333,-121.957,0.02,1.24,md,9,91,0.07813,0.04,nc,nc72428155,2015-04-15T01:57:47.120Z,"2km WSW of Quarry near Clayton, CA",quarry blast
2015-04-12T20:33:34.770Z,37.4218333,-121.69,9,1.37,md,26,43,0.06293,0.06,nc,nc72430621,2015-04-15T03:19:04.091Z,"12km ENE of East Foothills, California",earthquake
2015-04-12T12:01:40.920Z,37.7506667,-122.1375,5.41,1.23,md,34,56,0.03014,0.1,nc,nc72430451,2015-04-15T03:09:05.087Z,"3km NNE of San Leandro, California",earthquake
2015-04-12T02:22:52.300Z,37.979,-122.0678333,13.48,1.74,md,46,58,0.06297,0.12,nc,nc72430321,2015-04-23T19:05:55.353Z,"0km SE of Pacheco, California",earthquake
2015-04-10T19:46:23.160Z,37.4643333,-121.8065,5.23,1.2,md,20,70,0.07706,0.04,nc,nc72429651,2015-04-11T03:15:07.077Z,"9km ENE of Milpitas, California",earthquake
2015-04-09T21:11:49.500Z,37.0538333,-122.1178333,0.02,1.18,md,8,122,0.07594,0.08,nc,nc72429126,2015-04-10T01:55:41.550Z,"3km NE of Quarry near Davenport, CA",quarry blast
2015-04-09T20:00:07.170Z,38.2675,-122.2413333,0.02,1.52,md,13,96,0.02387,0.07,nc,nc72429086,2015-04-11T00:03:00.850Z,"1km E of Quarry near Sears Point, CA",quarry blast
2015-04-09T08:08:17.110Z,37.5935,-121.9935,6.68,1.37,md,40,47,0.02714,0.1,nc,nc72428836,2015-04-10T18:16:04.894Z,"2km E of Union City, California",earthquake
2015-04-08T20:02:17.020Z,37.3231667,-122.1096667,0.02,1.24,md,18,66,0.03496,0.09,nc,nc72428581,2015-04-10T23:30:19.280Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-04-08T19:47:24.140Z,37.9138333,-121.95,0.02,1.19,md,12,83,0.07788,0.11,nc,nc72428576,2015-04-09T02:25:34.870Z,"2km SSW of Quarry near Clayton, CA",quarry blast
2015-04-08T14:37:29.760Z,37.3068333,-121.678,6.58,1.52,md,27,53,0.04478,0.05,nc,nc72428436,2015-04-08T21:50:06.042Z,"14km ESE of Alum Rock, California",earthquake
2015-04-08T13:55:25.570Z,37.7881667,-121.9771667,9.47,1.49,md,29,71,0.07364,0.05,nc,nc72428391,2015-04-11T00:41:04.627Z,"0km N of San Ramon, California",earthquake
2015-04-08T06:23:48.120Z,37.8263333,-121.7755,17.09,2.56,md,123,61,0.02678,0.17,nc,nc72428201,2015-05-06T15:12:18.592Z,"11km SSW of Brentwood, California",earthquake
2015-04-07T18:45:31.970Z,37.9893333,-122.4503333,0.02,1.37,md,9,141,0.05205,0.04,nc,nc72427991,2015-04-09T22:16:31.250Z,"0km SW of Quarry near San Rafael, CA",quarry blast
2015-04-07T11:05:58.860Z,38.3896667,-122.4303333,7.59,1.53,md,25,155,0.04952,0.13,nc,nc72427871,2015-04-09T23:33:06.804Z,"6km WSW of Yountville, California",earthquake
2015-04-07T07:50:32.560Z,37.7971667,-121.9846667,10.16,1.36,md,26,74,0.06498,0.04,nc,nc72427806,2015-04-07T18:53:06.639Z,"2km NNW of San Ramon, California",earthquake
2015-04-06T09:48:30.000Z,37.7986667,-121.921,9.08,1.31,md,27,67,0.09442,0.07,nc,nc72427296,2015-04-16T06:34:05.097Z,"2km SSW of Blackhawk, California",earthquake
2015-04-05T00:51:12.800Z,37.5681667,-122.4215,6.56,1.14,md,8,86,0.05964,0.05,nc,nc72426731,2015-04-07T02:54:05.172Z,"3km W of Hillsborough, California",earthquake
2015-04-04T20:07:21.630Z,37.7928333,-121.9793333,9.67,1.08,md,17,72,0.07036,0.04,nc,nc72426611,2015-04-06T19:01:05.526Z,"1km N of San Ramon, California",earthquake
2015-04-04T16:44:12.130Z,37.6526667,-122.5101667,9.98,1.17,md,14,204,0.06642,0.06,nc,nc72426531,2015-04-07T02:22:05.118Z,"4km NNW of Pacifica, California",earthquake
2015-04-04T10:13:06.630Z,37.7958333,-121.9818333,9.75,1.09,md,17,73,0.06753,0.03,nc,nc72426366,2015-04-07T02:04:09.290Z,"1km N of San Ramon, California",earthquake
2015-04-04T07:41:56.680Z,37.7911667,-121.9811667,9.08,1.07,md,9,72,0.06958,0.04,nc,nc72426326,2015-04-07T02:01:05.070Z,"1km NNW of San Ramon, California",earthquake
2015-04-03T16:54:30.860Z,37.4255,-121.7716667,5.45,1.48,md,37,47,0.05257,0.05,nc,nc72425806,2015-04-03T23:25:56.110Z,"6km NE of East Foothills, California",earthquake
2015-04-03T11:23:03.980Z,37.5481667,-121.7845,6.32,1.59,md,47,74,0.07699,0.06,nc,nc72425666,2015-04-03T23:20:46.602Z,"14km S of Livermore, California",earthquake
2015-04-03T02:40:58.910Z,37.9786667,-122.5523333,7.72,1.21,md,15,61,0.04965,0.09,nc,nc72425491,2015-04-03T23:05:21.270Z,"0km ENE of San Anselmo, California",earthquake
2015-04-02T17:41:27.240Z,37.5028333,-122.4081667,2.01,1.29,md,13,85,0.0133,0.07,nc,nc72425126,2015-04-03T22:53:48.720Z,"4km NNE of Half Moon Bay, California",earthquake
2015-04-02T07:22:40.260Z,37.787,-121.981,9.87,1.45,md,28,52,0.07132,0.05,nc,nc72424886,2015-04-03T22:40:26.533Z,"0km NNW of San Ramon, California",earthquake
2015-04-02T07:15:34.190Z,37.793,-121.9836667,9.79,1.23,md,21,53,0.06611,0.04,nc,nc72424881,2015-04-03T22:33:13.340Z,"1km NNW of San Ramon, California",earthquake
2015-04-02T07:06:03.870Z,37.792,-121.9868333,10.03,3.61,mw,235,45,0.005873,0.14,nc,nc72424876,2015-10-24T08:06:35.869Z,"1km NNW of San Ramon, California",earthquake
2015-04-02T06:48:07.820Z,37.1095,-121.8311667,4.86,1.12,md,19,58,0.002729,0.05,nc,nc72424871,2015-04-03T21:54:06.990Z,"8km NNE of Day Valley, California",earthquake
2015-04-02T06:46:18.920Z,37.106,-121.8233333,4.27,2.62,md,137,26,0.009474,0.15,nc,nc72424866,2015-04-06T23:41:07.251Z,"8km NNE of Day Valley, California",earthquake
2015-04-01T14:07:47.160Z,37.9701667,-122.3515,4.91,2.65,md,120,18,0.01421,0.14,nc,nc72424451,2015-04-07T07:06:40.886Z,"1km NNW of San Pablo, California",earthquake
2015-04-01T11:31:12.200Z,37.2616667,-122.0501667,7.4,1.04,md,14,129,0.05187,0.06,nc,nc72424416,2015-04-03T02:43:04.935Z,"2km W of Saratoga, California",earthquake
2015-04-01T10:11:05.340Z,38.236,-122.331,6.79,1.19,md,21,65,0.02799,0.09,nc,nc72424391,2015-04-02T01:33:05.439Z,"7km SSW of Napa, California",earthquake
2015-04-01T07:22:07.070Z,37.6538333,-122.0613333,4.53,1.07,md,15,142,0.0406,0.06,nc,nc72424346,2015-04-03T02:22:04.897Z,"2km SE of Hayward, California",earthquake
2015-03-31T11:58:04.830Z,37.9616667,-122.028,11.39,1.61,md,28,85,0.06582,0.05,nc,nc72424001,2015-03-31T22:21:07.971Z,"1km S of Concord, California",earthquake
2015-03-27T18:09:30.560Z,37.3231667,-122.1025,0.01,1.38,md,16,54,0.01335,0.05,nc,nc72418590,2015-03-28T02:12:04.158Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-03-27T07:14:20.320Z,37.35,-121.7225,3.32,1.88,md,81,36,0.04043,0.05,nc,nc72418185,2015-03-27T17:11:05.950Z,"9km E of Alum Rock, California",earthquake
2015-03-26T18:30:23.310Z,37.989,-122.4533333,0.01,1.3,md,13,147,0.06827,0.08,nc,nc72417910,2015-03-26T23:49:34.770Z,"1km SW of Quarry near San Rafael, CA",quarry blast
2015-03-26T07:06:06.540Z,38.3661667,-122.6083333,6.21,1.51,md,28,72,0.02953,0.06,nc,nc72417690,2015-03-27T03:07:05.182Z,"7km SW of Kenwood, California",earthquake
2015-03-24T23:22:58.770Z,37.763,-122.5643333,10.47,1.18,md,20,159,0.09668,0.08,nc,nc72416960,2015-03-25T16:13:07.107Z,"11km NW of Daly City, California",earthquake
2015-03-24T20:24:10.430Z,37.323,-122.1056667,0.01,1.76,md,10,90,0.01513,0.03,nc,nc72416895,2015-03-25T16:11:01.615Z,"11km E of Quarry near Portola Valley, CA",quarry blast
2015-03-24T09:54:19.780Z,37.748,-122.1401667,5.16,1.15,md,30,48,0.02899,0.08,nc,nc72416630,2015-03-25T16:11:45.714Z,"2km NNE of San Leandro, California",earthquake
2015-03-23T18:04:10.970Z,37.2541667,-121.9898333,4.57,1.51,md,29,53,0.01718,0.09,nc,nc72416320,2015-03-25T16:11:06.712Z,"1km N of Monte Sereno, California",earthquake
2015-03-23T16:27:39.900Z,37.2515,-121.9896667,6.23,2.92,md,171,33,0.01979,0.19,nc,nc72416290,2015-03-29T02:48:18.588Z,"1km N of Monte Sereno, California",earthquake
2015-03-23T16:06:31.580Z,37.7191667,-122.5533333,10.74,1.35,md,25,105,0.09814,0.03,nc,nc72416280,2015-03-24T03:50:04.426Z,"7km WNW of Broadmoor, California",earthquake
2015-03-23T08:40:39.770Z,37.2456667,-121.9938333,5.88,1.93,md,79,34,0.02613,0.19,nc,nc72416135,2015-04-16T08:36:45.772Z,"1km N of Monte Sereno, California",earthquake
2015-03-22T13:58:22.180Z,37.2918333,-121.6738333,1.87,1.26,md,20,63,0.03279,0.04,nc,nc72415710,2015-03-25T16:10:18.110Z,"14km E of Seven Trees, California",earthquake
2015-03-22T11:39:05.420Z,37.3203333,-122.1938333,6.6,1.01,md,15,87,0.02514,0.11,nc,nc72415680,2015-03-25T16:10:16.200Z,"7km SSE of Portola Valley, California",earthquake
2015-03-21T15:15:23.050Z,37.4858333,-121.8423333,6.42,1.05,md,24,67,0.06516,0.04,nc,nc72415125,2015-03-24T01:27:42.610Z,"8km NE of Milpitas, California",earthquake
2015-03-20T21:43:02.750Z,37.325,-122.1123333,0.01,1.37,md,11,92,0.0182,0.04,nc,nc72414695,2015-03-21T02:24:35.610Z,"10km E of Quarry near Portola Valley, CA",quarry blast
2015-03-18T04:54:55.510Z,37.4295,-121.7698333,9.29,1.13,md,31,60,0.05652,0.06,nc,nc72413120,2015-03-21T02:36:05.379Z,"6km NE of East Foothills, California",earthquake
2015-03-16T09:59:28.390Z,37.8703333,-122.2596667,2.17,1.07,md,30,48,0.003349,0.06,nc,nc72412210,2015-03-16T23:01:05.086Z,"1km E of Berkeley, California",earthquake
2015-03-16T00:47:54.180Z,38.3381667,-122.2041667,9.01,1.89,md,47,89,0.05837,0.16,nc,nc72412000,2015-03-17T00:32:04.533Z,"8km ENE of Napa, California",earthquake
2015-03-15T22:01:56.550Z,37.9853333,-121.8551667,15.6,1.63,md,11,225,0.03237,0.07,nc,nc72411960,2015-03-18T00:12:04.831Z,"4km WSW of Antioch, California",earthquake
2015-03-12T08:39:50.480Z,37.7573333,-122.1373333,5.27,1.1,md,17,64,0.03521,0.06,nc,nc72409785,2015-03-12T19:45:07.150Z,"3km NNE of San Leandro, California",earthquake
2015-03-11T21:46:33.900Z,37.3223333,-122.0998333,0.01,1.55,md,22,54,0.0129,0.06,nc,nc72409600,2015-03-12T07:05:18.940Z,"3km S of Loyola, California",quarry blast
2015-03-11T19:16:43.630Z,38.1051667,-122.1638333,0.01,1.1,md,6,167,0.02106,0.05,nc,nc72409570,2015-03-13T00:21:56.930Z,"6km N of Benicia, California",quarry blast
2015-03-11T12:29:19.200Z,37.5005,-121.853,7.91,1.21,md,40,67,0.04828,0.08,nc,nc72409395,2015-03-12T22:01:05.095Z,"9km NNE of Milpitas, California",earthquake
2015-03-11T04:20:11.090Z,38.1968333,-122.3186667,8.06,1.09,md,22,79,0.037,0.07,nc,nc72409215,2015-03-13T01:05:06.298Z,"5km WNW of American Canyon, California",earthquake
2015-03-10T22:02:17.680Z,37.7526667,-122.14,4.57,1.31,md,21,57,0.03567,0.06,nc,nc72408975,2015-03-11T17:24:06.505Z,"3km NNE of San Leandro, California",earthquake
2015-03-10T21:53:39.550Z,38.1945,-122.3193333,8.47,1.78,md,51,75,0.03793,0.09,nc,nc72408970,2015-03-12T21:27:06.726Z,"5km WNW of American Canyon, California",earthquake
2015-03-10T21:17:22.430Z,37.6461667,-122.4981667,8.82,1.03,md,12,209,0.02058,0.08,nc,nc72408950,2015-03-12T20:42:04.710Z,"3km NNW of Pacifica, California",earthquake
2015-03-10T18:07:46.470Z,37.7433333,-122.1416667,5.05,1.56,md,13,73,0.03575,0.08,nc,nc72408865,2015-03-12T23:25:06.101Z,"2km NNE of San Leandro, California",earthquake
2015-03-10T17:55:08.450Z,37.6586667,-121.9828333,10.27,1.31,md,17,58,0.02615,0.07,nc,nc72408860,2015-03-12T23:46:06.983Z,"5km ESE of Fairview, California",earthquake
